Teks,label,Teks_bersih
"bebas nama1, terus nanti kalau ada tgl libur, pajuin aja misal jadi kamis atau sabtu.",0,bebas nama terus kalau tgl libur pajuin aja misal jadi kamis sabtu
Bebas... Senin stuju.. Apa aja yg di kebapain selain program ?,0,bebas senin stuju apa aja yg kebapain program
Beli es kelapa depan d besto teh,0,beli es kelapa depan besto teh
Belum de.. Saya kagi nyoba ngejar..,0,de kagi nyoba ngejar
"Belum diuji, pa. Insya Allah siang hari ini mau ke kampus, dan mudah2an pa eka nya ada.",0,uji pa insya allah siang hari mau kampus mudah pa eka nya
"Bentar lg ke gik, buru2 ga? Kalo buru2 nitip yg ngontrak ipc aj",0,bentar lg gik buru ga kalo buru nitip yg ngontrak ipc aj
Berarti saya ke palasari nya skrg .. abis itu langsung ke gik,0,arti palasari nya skrg abis langsung gik
Besok aku kasihin softfilenya gpp?,0,besok aku kasihin softfilenya gpp
Besok dwm jadi ya praktikum weka. Bawa laptop.,0,besok dwm jadi praktikum weka bawa laptop
"besok jam berapaa? harus jadi ih, udah 2 kali skip 😂",0,besok jam berapaa jadi ih udah kali skip 
Besok kekantor saya tunggu jam 9 ya..,0,besok kantor tunggu jam
Besok mau ke kampus lagi ga?,0,besok mau kampus ga
Besok saya ada rapat dinas.. Selasa aja ya...,0,besok rapat dinas selasa aja
Besok siang ya jam 2,0,besok siang jam
Besok yuk dua jam bih dari jam 4-6,0,besok yuk jam bih jam
"beu atuh sekarang, sambil nunggu yg pulang ppl",0,beu atuh sekarang nunggu yg pulang ppl
Biar rapih aj mad. Ini controllernya msh digabung2 aku bikinnya perfungsi soalnya,0,biar rapih aj mad controllernya msh gabung aku bikin fungsi soal
biasana sih pak nama1 sampe jam 12 kan di kampus?,0,biasana sih pak nama sampe jam kan kampus
Biasanya dia bukannya ke subang ya kalo weekend,0,biasa bukan subang kalo weekend
Biasanya mah stasiun teh sebelum lewatin rel nama1,0,biasa mah stasiun teh lewatin rel nama
Bimbingan lg nanti nama1 da,0,bimbing lg nama da
"bebas nama1, terus nanti kalau ada tgl libur, pajuin aja misal jadi kamis atau sabtu.",0,bebas nama terus kalau tgl libur pajuin aja misal jadi kamis sabtu
Bisa bu...buka jam 11 bu,0,bubuka jam bu
"Bisa kurang dari 15rb ga Pak, sebelumnya kita pernah acara sama bebek komar sekitar iti 13.5rb awal tahun 2015",0,kurang rb ga pak belum pernah acara sama bebek komar iti rb awal tahun
bisa turun juga. Mencegah ikut remedial tapi tanpa persiapan dan asal-asalan menjawab.,0,turun cegah ikut remedial siap asalasalan jawab
Bisi ga enak ga bantuin beberes ato masak2nya :(,0,bis ga enak ga bantuin beberes ato masak
Blm aku cek min mau apa? Kalau penting bgt nanti aku gedorin,0,blm aku cek min mau apa kalau penting bgt aku gedorin
Blm beres sep. Malah byk bug,0,blm beres sep malah byk bug
Blm mad ntr sore td udh ktmu,0,blm mad ntr sore td udh ktmu
bntr lagi pulang,0,bntr pulang
Bntr lg kan mau sholat mel. Nanti keluar upinet kasih tau ya. Males balik ,0,bntr lg kan mau sholat mel keluar upinet kasih tau males balik
Bole duaduanya pen hardcover dulu. Tp kalau perusahaan udh minta boleh ttd dulu,0,bole duaduanya pen hardcover dulu tp kalau usaha udh minta ttd dulu
"Boleh bu, kalau ada yang bakal pindah bulan itu. Kalau tidak keberatan bisa kabarin Bu. Terima kasih.",0,bu kalau bakal pindah bulan kalau berat kabarin bu terima kasih
"boleh install sendiri, nanti juga saya bawa installernya.",0,install sendiri bawa installernya
Boleh minta alamat nya kalo dari gang softball kmna gtu,0,minta alamat nya kalo gang softball kmna gtu
Boleh nitip coklat ke alhuda?,0,nitip coklat alhuda
Boleh yang di depan ramen aa gpp jam 12.39 ya,0,depan ramen aa gpp jam
Bsok ada kmpul euy.... Gmna ? Tpi gini aja. Vote aja yg bisa bsok sapa skrg sapa,0,bsok kmpul euy gmna tpi gin aja vote aja yg bsok sapa skrg sapa
"Btw magicomnya yg sedang Gais, gaada yg gede",0,btw magicomnya yg sedang gais gaada yg gede
Bu maaf saya lupa sekarang hari jumat ya...kalau jumat kita buka jam 1 bu...mau solat jumat dulu...maaf di dari upi ya,0,bu maaf lupa sekarang hari jumat yakalau jumat buka jam bumau solat jumat dulumaaf upi
Bu mau mastiin ketemu di jica kan Bu?,0,bu mau mastiin ketemu jica kan bu
Buat yg mahasiswa baru,0,buat yg mahasiswa baru
"bulan depan ada daging sapi, mau dibakar dmna ? d pantai atau d rumah nama1 ?",0,bulan depan daging sapi mau bakar dmna pantai rumah nama
Cape sih tp da susah euy kalo udah pikiran gtu teh,0,cape sih tp da susah euy kalo udah pikir gtu teh
Cara panggil na localhost/SistemRumahSakit/gerbang/rawatdarurat,0,cara panggil na localhostsistemrumahsakitgerbangrawatdarurat
"cari yang seken, murah meriah kualiatasnya masih bagus kok",0,cari ken murah riah kualiatasnya bagus kok
Ceritanya biasa aja. Tp tetep bikin nangis,0,cerita biasa aja tp tetep bikin nang
Coba siapa yg lagi di prodi? Punten liatin jadwal sidang. Ada tulisan suruh kumpul jam brp gitu gak? Nuhun,0,coba siapa yg prodi punten liatin jadwal sidang tulis suruh kumpul jam brp gitu gak nuhun
"Cobaan itu teh dy, kadang cewe mah overthink dan overreact",0,coba teh dy kadang cewe mah overthink overreact
Cukup alquran sbgai pedoman bagi org2 yg beriman.,0,cukup alquran sbgai pedoman org yg iman
"da gapapa public juga, asal jangan ada yang dimasukin.",0,da gapapa public asal jangan dimasukin
Da sebenernya makan sama indomie ge cukup aku mah 😂,0,da sebenernya makan sama indomie ge cukup aku mah 
"Dari pt gagas, pt ixindo, pt bima data pratama, sma sukarnohatta, sma purwakarta, smk pgi, sma swamedia kang",0,pt gagas pt ixindo pt bima data pratama sma sukarnohatta sma purwakarta smk pgi sma swamedia kang
Data_pasien itu no_medrec sdgkn daftar ulang itu pake no_register karna field yg akan diisi saat daftar ulang beda maka tablenya beda,0,datapasien nomedrec sdgkn daftar ulang pake noregister karna field yg isi daftar ulang beda tablenya beda
Derr ya jangan wacana kaka bunda,0,derr jangan wacana kaka bunda
"Di folder sql, aya sql rawatdaruat.sql tinggal sesuain sama yang maneh we. Cobaan k ente jalanken. Di urg mh teu jalan ngan load view mh bisa. Error di database. Soalna lieur gabungken database na.",0,folder sql aya sql rawatdaruatsql tinggal sesuain sama maneh we coba ente jalanken urg mh teu jalan ngan load view mh error database soalna lieur gabungken database na
Di kfc belokan setiabudi bawah pom bensin ada colokan gak sih?,0,kfc belok setiabudi bawah pom bensin colok gak sih
Diagnosa mana? Di pasien_irj ga ada diagnosa,0,diagnosa mana pasienirj ga diagnosa
nama1 helmkuuuu.:'(,0,nama helmkuuuu
nama1 ntr aku ke kosan kamu yaaaaa,0,nama ntr aku kosan kamu yaaaaa
nama1 dah selesei blm machine learningnya ?,0,nama dah selesei blm machine learningnya
nama1 nmr kamu yg ini kan? ntr ayu sms kl udah dpn kosan yah,0,nama nmr kamu yg kan ntr ayu sms kl udah dpn kosan yah
"nama1 saya ke kosan yah, mau nanya2 jg soal laporan.. boleh ga?",0,nama kosan yah mau nanya jg soal lapor ga
"nama1, minta controller dan view nya aja.",0,nama minta controller view nya aja
"nama1, minta database kamu sama view dan controller yang ada js buat dropdown kotanya.",0,nama minta database kamu sama view controller js buat dropdown kota
nama1 bisa pakai flash buat animasi ga?? Atau pakai movie maker??,0,nama pakai flash buat animasi ga pakai movie maker
nama1 di kosan gaaa? Mau numpang dooong,0,nama kosan gaaa mau numpang dooong
"nama1 dmna ? boleh mnta tolong ss dong bisns proses nya,,,,,",0,nama dmna mnta ss dong bisns proses nya
nama1 ke pt. inti?,0,nama pt inti
nama1 maapin baru buka line,0,nama maapin baru buka line
nama1 mau pergi ga? Kalo engga aku mau ke kosan,0,nama mau pergi ga kalo engga aku mau kosan
"nama1, note nama1 yang Dinamic ada di emil. Kembaliin ke nama1 atau gmana?",0,nama note nama dinamic emil kembaliin nama gmana
nama1  Cara bikin makalah yang daftar isinya langsung jadi gmana?,0,nama cara bikin makalah daftar isi langsung jadi gmana
nama1;Graha Desila kmr 14 Lt.2;Aqua;20000(kembalian),0,namagraha desila kmr ltaquakembalian
Dilantai 2 ya tepat diruang skripsi,0,lantai tepat ruang skripsi
Dimulai dari angka 0,0,mulai angka
Dmana aja kang boleh hehe,0,dmana aja kang hehe
Doakan aja ya bsok lancar paling cepet aku nyampe sana jam 9 malem,0,doa aja bsok lancar paling cepet aku nyampe sana jam malem
Dr ciateul terus masa kekalapa lg (frown),0,dr ciateul terus masa kekalapa lg frown
"Duh gusti disini ujan gede, semoga di riung gak bocor yah gais",0,duh gusti sini ujan gede moga riung gak bocor yah gais
E& (gila) ada namakuuu. Kapan aku luluuus,0,gila namakuuu kapan aku luluuus
Edan edan nama1 semoga menjadi keluarga samawa ,0,edan edan nama moga jadi keluarga samawa
Eh aku instances deh. Diload ga bs ,0,eh aku instances deh diload ga bs
"Eh di kosan nama1 maksudnya, buat temen nama1 , buat september",0,eh kosan nama maksud buat temen nama buat september
"Eh gatau, td Bagus yang nanyain",0,eh gatau td bagus nanyain
"Eh iyaa gais kadonya udah aku kasih yaa, kata nama1 makasihh sama maaf kalau ada salah. Minggu ini udah mau ke samarinda",0,eh iyaa gais kado udah aku kasih yaa kata nama makasihh sama maaf kalau salah minggu udah mau samarinda
Eh kita brati kan makan 2 kali ya?malem ini sma bsok pagi bukan?,0,eh brati kan makan kali yamalem sma bsok pagi bukan
Eh tp jam 5 pas dong jgn malem hbs mgrib. Aku takut plg wk,0,eh tp jam pas dong jgn malem hbs mgrib aku takut plg wk
emang berbayar nama1 .,0,emang bayar nama
Enakaa ajaaa gw diantar cowok gw yaa bukan dijmput nama1,0,enakaa ajaaa gw antar cowok gw yaa bukan dijmput nama
Engga tau sep ntr di kosan aku cek sepertinya tidak ada semalam aku liat,0,engga tau sep ntr kosan aku cek seperti malam aku liat
"Engga teh aku udh siap, mau brgkt ini. Aku td line teteh",0,engga teh aku udh siap mau brgkt aku td line teteh
Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha.,0,eta mah data dokter seluruh maksud urg teh kan si pasien teh aya meren pariksa ku dokter saha
"nama1 bisa lembar yg kamrin bisa minta ke pak anto. Tp ibu minta yg di bab 2 harus diparafrase kalimatnya, jgn copy paste semua.",0,nama lembar yg kamrin minta pak anto tp ibu minta yg bab parafrase kalimat jgn copy paste semua
nama1 .. Saya masih di perjalanan.. Besok aja habis jumatan ketemu di kanto.. Web service nya juga sudah bisa di akses,0,nama jalan besok aja habis jumat ketemu kanto web service nya akses
Food Teh maksudnya bukan beras kan kang? ,0,food teh maksud bukan beras kan kang
Ga ada birthday nya? Wkwk,0,ga birthday nya wkwk
Gaaais dlm semenit aja aku jd nasabah btpn wkwk,0,gaaais dlm menit aja aku jd nasabah btpn wkwk
Gaaais penamaannya kyk nama1 nih biar rapih,0,gaaais nama kyk nama nih biar rapih
Gaada buat yg bukan temen mah,0,gaada buat yg bukan temen mah
Gaes gaes mau drakor gaes besok yawww,0,gaes gaes mau drakor gaes besok yawww
Gais aku sudah brgkt. Mau matiin hp,0,gais aku brgkt mau matiin hp
Gais bsk kke kantor ya nyerahin laporan aku udh dpt ttd paedi. Ini mau hard jilid. Jgn lupa ya source sama laporan di cd,0,gais bsk kke kantor nyerahin lapor aku udh dpt ttd paedi mau hard jilid jgn lupa source sama lapor cd
Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 😂😂,0,gais kalau chat belum baca paham biar ga ulg 
Gais kalo dri upi ke unisba pake angkot apa pulang pergi? ,0,gais kalo dri upi unisba pake angkot apa pulang pergi
"Gais kata aku kita ngantor tgl 4 sekalian bawa form penilaian, daftar hadir, form bimbingan. Sekalulian foto.",0,gais kata aku ngantor tgl sekali bawa form nilai daftar hadir form bimbing sekalulian foto
Gais kyknya bapa ga akan bls sms aku. Mau gmn? Tp bapa bls sms teh tia blg dia ada dikantor dan tia jg blg kita kekantor hari ini.,0,gais kyknya bapa ga bls sms aku mau gmn tp bapa bls sms teh tia blg kantor tia jg blg kantor hari
Gais laporan 40 itu di bimbingan pembimbing lapangan?,0,gais lapor bimbing bimbing lapang
Gais sekalian tanyain Pla ap aja yg diminta dr tempat pla setelah selesai selain nilai dr kampus? Ada surat2 lain ga.,0,gais sekali tanyain pla ap aja yg minta dr tempat pla selesai nilai dr kampus surat ga
Gajadi gadiabsen yg telatnya lebib dr 15 menit da kayanya,0,gajadi gadiabsen yg telat lebib dr menit da kaya
Gak takut kok. Tp emang blm mau. Gatau sampe kapan kwkw,0,gak takut kok tp emang blm mau gatau sampe kapan kwkw
"gak. saya sih percaya aja, dosa tanggung sendiri hehe. Nilai mobprog sudah selesai, silahkan dicek.",0,gak sih percaya aja dosa tanggung sendiri hehe nilai mobprog selesai silah cek
Gampang da cuma tampilan doang.,0,gampang da cuma tampil doang
Gara gara batman. Pdhl udh diulang,0,gara gara batman pdhl udh ulang
"Gatau nuy, suruh tunggu aja cenah belom diinvite2 sama apapa aku mah",0,gatau nuy suruh tunggu aja cenah bom diinvite sama apapa aku mah
"gatau tadi bapa nya keburu jumatan , pokonya suruh ngumpul dlu gt katanya ",0,gatau tadi bapa nya keburu jumat poko suruh ngumpul dlu gt kata
Geng hari ini mau jam brpa ? Respon yah...,0,geng hari mau jam brpa respon yah
Gimana nuy menghadapi beliau?,0,gimana nuy hadap beliau
Gpp kali beda beda sep,0,gpp kali beda beda sep
Guys ada yg bermotor mau ngampus gak? Temenin ambil foto laaah (unbearable),0,guys yg motor mau ngampus gak temenin ambil foto laaah unbearable
Guys aku gabawa beras yaaa. Abis dr pasar beli itu berat bgt. Yg bisa bawa beras lebih mohon dilebihkan hehe,0,guys aku gabawa beras yaaa abis dr pasar beli berat bgt yg bawa beras lebih mohon lebih hehe
Guys di bdg ada studi foto yg gini gaaak,0,guys bdg studi foto yg gin gaaak
Guys numpang promosi bisi ada yg butuh..  Dijual MacBook Air Layar 11inch Ram 4gb Ssd 128gb Garansi sisa 5 bulan Dijual karena jarang di pake..  Harga PM ,0,guys numpang promosi bis yg butuh jual macbook air layar inch ram gb ssd gb garansi sisa bulan jual jarang pake harga pm
"Guys, aku ganti template nya.",0,guys aku ganti template nya
"Guys, untuk groupwherenya pake github aja ya ",0,guys groupwherenya pake github aja
"habis ini, pake groupwhere. biar ga berceceran filenya.",0,habis pake groupwhere biar ga cecer filenya
Haha ayook kita bully adi ndut sama sama 😃😃,0,haha ayook bully adi ndut sama sama 
"Hai akang-teteh, bagi kalian yang belum tau, merekalah calon Pemimpin KEMAKOM periode 2016-2017! yuk kita simak visi-misi mereka :)",0,hai akangteteh kalian tau mereka calon pimpin kemakom periode yuk simak visimisi
Harganya kisaran 50rb nama1 😂,0,harga kisar rb nama 
Hari kamis saya baru masuk,0,hari kamis baru masuk
"Hayu boleh da gais, tp kudu disurvey dulu sama aku, bisi tiba2 ada something wkwk",0,hayu da gais tp kudu disurvey dulu sama aku bis tiba something wkwk
"Hbd nama1 , cepet sidang cepet wisuda yaaa aamiiiin",0,hbd nama cepet sidang cepet wisuda yaaa aamiiiin
Hehe sudah sep ku jebol pake solder tp jd jelek 😂😂,0,hehe sep ku jebol pake solder tp jd jelek 
Hmm sebenernya itu cuman eksekusi jquery di control sep. Coba cek jquery yg dicotroller waktu klik button. Kan ke controller yg buat nyetak pdf,0,hmm sebenernya cuman eksekusi jquery control sep coba cek jquery yg dicotroller waktu klik button kan controller yg buat nyetak pdf
hmmm tiket ke batam berapa duit gile~,0,hmmm tiket batam berapa duit gile
Hub kita lg kalo udah dkt wktnya.,0,hub lg kalo udah dkt wktnya
"Ibunya lagi bobok, aku mau nanya ttg daging, kalo ada daging mau di presto dulu juga",0,ibu bobok aku mau nanya ttg daging kalo daging mau presto dulu
"Info Gempa Mag:5.3 SR, 21-Jun-16 21:10:23 WIB, Lok:2.21 LS,99.33 BT (98 km Tenggara KEP-MENTAWAI-SUMBAR), Kedlmn:34 Km ::BMKG",0,info gempa mag sr jun wib lok ls bt km tenggara kepmentawaisumbar kedlmn km bmkg
"Ini hujan semalaman ruang tengah sama kamar kayanya gabisa di nyalain (:() harus nunggu kering baru bisa nyala, smg ujannya berenti 🙏",0,hujan malam ruang tengah sama kamar kaya gabisa nyalain nunggu kering baru nyala smg ujannya renti 
Ini ini udh disini mau apa aku gorengin,0,udh sini mau apa aku gorengin
Ini kalo kita lg beneran ngumpul pasti lg mewek berjamaah,0,kalo lg beneran ngumpul lg mewek jamaah
"InsyaaAllah ikhlas mel, asa udah di bahas digrup kan, Trs yg responnya gt",0,insyaaallah ikhlas mel asa udah bahas grup kan trs yg responnya gt
"Isi saldo nya bisa di grapari, indomaret, ato di tf dari bca",0,isi saldo nya grapari indomaret ato tf bca
"itu masih pake data dummy, ntar gampang itu mh.",0,pake data dummy ntar gampang mh
Itu namanya ap nur? Tokopedi bukalapak lumayan laa complete walopun kw sejenis,0,nama ap nur tokopedi bukalapak lumayan laa complete walopun kw jenis
"Itu teh sebenernya krna terlalu sakit sma orang itu nuy, padahal kalo udah nemu orang baru mah pasti rasanya beda",0,teh sebenernya krna terlalu sakit sma orang nuy padahal kalo udah nemu orang baru mah rasa beda
itu yang tugas pentaho langsung presentasi di pentaho nya ?,0,tugas pentaho langsung presentasi pentaho nya
Iya aku inget jam dinding di rumah awet katanya hadiah pernikahan ❤,0,iya aku inget jam dinding rumah awet kata hadiah nikah 
"Iya  nama1, terakhir di lab jarkom. Pas copy sql SIGIndo tea.. ",0,iya nama akhir lab jarkom pas copy sql sigindo tea
Iya ih ko sedih sih gtau kapan lg ke bandung :(,0,iya ih ko sedih sih gtau kapan lg bandung
Iya ih maksimalkan waktu sebulan ini wkwkwk pdhl aku aja yg mo pindah :(,0,iya ih maksimal waktu bulan wkwkwk pdhl aku aja yg mo pindah
Iya kalau ada yang kosong agus atau sept,0,iya kalau kosong agus sept
Iya kan file terkahir itu data_pasien. -_-,0,iya kan file terkahir datapasien
Iya kar lg dikosan nih. Numpang ap?,0,iya kar lg dikosan nih numpang ap
iya ke singapur make yang 1dolar tea gening wkwk,0,iya singapur make dolar tea gening wkwk
Iya liat mock up nya maksudnya,0,iya liat mock up nya maksud
Iya put alat masak makan mah aku usahain ada,0,iya put alat masak makan mah aku usahain
"Iya teh, soalnya kenapa selasa, bapa hari rabu mau berangkat.",0,iya teh soal selasa bapa hari rabu mau berangkat
Iya ya ratarata programmer gt hirenya udh pake csps gt gt,0,iya ratarata programmer gt hirenya udh pake csps gt gt
"iya, makanya aku butuh data kalian teh soalnya datanya dari sana. tapi harus ada RJ atau RD.",0,iya makanya aku butuh data kalian teh soal data sana rj rd
"Iya, semua kamera kecuali kamera lia aku taro di situ semua",0,iya semua kamera kamera lia aku taro situ semua
Iyaaa makanan bumbu dsb juga biar bisa dibawa dr rumah supaya irit hehehe,0,iyaaa makan bumbu biar bawa dr rumah irit hehehe
Iyaaaa ayyuuuukk biar kamu bisa reunian dg org sana fir,0,iyaaaa ayyuuuukk biar kamu reuni dg org sana fir
Iyalah makin malam makin mahal kek yg suka dijalanan,0,iya makin malam makin mahal kek yg suka jalan
Jadi kapan kita meet upnyaa nih temaan temaan?,0,jadi kapan meet upnyaa nih tema tema
Jadi kitanya harus cari kesibukan jg ya? Biar ga mikirin cowo melulu,0,jadi kita cari sibuk jg biar ga mikirin cowo melulu
"Jadi males banget PLA, asa ga pernah beres. Wkwk. Padahal dari pa rawosi ga bermasalah.",0,jadi males banget pla asa ga pernah beres wkwk padahal pa rawosi ga masalah
Jadi nanti barang yg dipilih nyesuain budget aja diantara 7 pilihan diatas~,0,jadi barang yg pilih nyesuain budget aja antara pilih atas
Jadinya aku ambil bulanan sampe desember. Tapi sekamar berdua sama sodara aku,0,jadi aku ambil bulan sampe desember kamar dua sama sodara aku
"Jadinya mau apa sok, sebagian dari uang kas? Kira2 berapa?",0,jadi mau apa sok bagi uang kas kira berapa
"Jajaran kantin 79 kesana deket2 pengkolan pokoknya kang, ada tulisanya da",0,jajar kantin kesana deket pengkol pokok kang tulisanya da
"Jam 12 wid, nanti berangkat jam 10",0,jam wid berangkat jam
Jam 8 berangkat aja gmn teh,0,jam berangkat aja gmn teh
Jam brp brpnya bsk kabarin kalau ngumpul sore ini bisa yaaaa ,0,jam brp brpnya bsk kabarin kalau ngumpul sore yaaaa
"Jangan di agendain, suka ga jadi wkwkwk ",0,jangan agendain suka ga jadi wkwkwk
Jangan gitu kang.. Aku tersinggung.,0,jangan gitu kang aku singgung
Januari mah ambil 1x seminggu aja. Kan kita masuk seminggu sekali kalau januari.,0,januari mah ambil minggu aja kan masuk minggu sekali kalau januari
Januari pokoknya mau sama sapapun kemanapun harus liburan fix aamiin,0,januari pokok mau sama sapa mana libur fix aamiin
Jauh amat jemput di poskamling cilimus dee,0,jauh jemput poskamling cilimus dee
Jd mau kpnnnih? Kekantor ambil form. Balik lg ngasih laporan atau sekaligus. Jd di laporan ga ada lampiran,0,jd mau kpnnnih kantor ambil form balik lg ngasih lapor sekaligus jd lapor ga lampir
"Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",0,jd misal nih murid sama guru si guru ngasih uji hasil jawab uji murid dibandingin sama jawab guru jawab yg bener trs outputnya upa skor hasil uji
Jgn lupa malam ini jgn terlalu malam aja. Seadanya aja aku jg,0,jgn lupa malam jgn terlalu malam aja ada aja aku jg
"Jika jemari tak mampu berjabat dan batin ini rindu akan keikhlasan maaf, hanya lewat pesan ini jemariku bersilaturahmi. Mohon maaf lahir dan batin",0,jemari tak mampu jabat batin rindu ikhlas maaf lewat pesan jemari silaturahmi mohon maaf lahir batin
Jumlah poin Anda s.d tgl 16/08/16 : 18 poin. Anda termasuk dalam kategori RED. Masa berlaku poin s.d 31 Des 2016,0,jumlah poin sd tgl poin masuk kategori red masa laku poin sd des
Ka aku ga bisa liat kosannya skrg :( soalnya ngerjain uts take home ka ,0,ka aku ga liat kosannya skrg soal ngerjain uts take home ka
Kalau 13.5 itu untuk ayam kremes dan cabai ijo teh...kalau untuk bakar dan rica rica kita kasih 15rb deh   ...sudah pakai box dan air gelas,0,kalau ayam kremes cabai ijo tehkalau bakar rica rica kasih rb deh pakai box air gelas
Kalau agus atau sept blm bisa menjamin ada kalau sekarang ada yang kosong,0,kalau agus sept blm jamin kalau sekarang kosong
Kalau gamepro uasnya materi atau praktek Pak?,0,kalau gamepro uasnya materi praktek pak
Kalau ini gagal. Urg pindah haluan ke sana deh,0,kalau gagal urg pindah haluan sana deh
Kalau mau bikin model/controller mending per apa y?,0,kalau mau bikin modelcontroller mending per apa
Kalau pertable emg lbh rapih laporan sih mad cuman bingung kalau pertable kdgkan ada yg dipake didr bbrp table gmn tuh mad?,0,kalau pertable emg lbh rapih lapor sih mad cuman bingung kalau pertable kdgkan yg dipake didr bbrp table gmn tuh mad
"Kalem, saya diantapani lagi ujian sama intan. Hher",0,kalem diantapani uji sama intan hher
Kalian udh brp kali bimbingan? Ngomongin apa aja aku blm pernah,0,kalian udh brp kali bimbing ngomongin apa aja aku blm pernah
Kalo ada daun pepaya mah bungkus daunnya pake pepaya put,0,kalo daun pepaya mah bungkus daun pake pepaya put
kalo aku ngasihinnya habis ashar aja gpp ?,0,kalo aku ngasihinnya habis ashar aja gpp
"kalo aku sih pertabel  nama1, mnyesuaikan kebutuhan :)",0,kalo aku sih tabel nama mnyesuaikan butuh
Kalo daftar doang tapi belum tentu jadi prasidang boleh ga?,0,kalo daftar doang jadi prasidang ga
Kalo engga belakang aqila ada 600/bulan gatau masih apa engga deh,0,kalo engga belakang aqila bulan gatau apa engga deh
Kalo grup c1 aku jarang baca haha jd suka ketinggalan kabar berita,0,kalo grup aku jarang baca haha jd suka tinggal kabar berita
Kalo kata raditya dika tuh cara pandang org ttg cinta akan berubah setelah mengalami patah hati terhebat. Haha,0,kalo kata raditya dika tuh cara pandang org ttg cinta ubah alami patah hati hebat haha
"Kalo masih mau ke kep. Seribu mending ikut yang ini nih, tinggal duduk manis dari unpad du",0,kalo mau kep ribu mending ikut nih tinggal duduk manis unpad du
Kalo mau masak bawa bahannya dr rumah masing2 biar irit wkwk,0,kalo mau masak bawa bahan dr rumah masing biar irit wkwk
kalo ngga besok ke kampus senin  nama1 ke kampus nya ,0,kalo ngga besok kampus senin nama kampus nya
Kalo nonton hr ini mahal yah? Week end,0,kalo nonton hr mahal yah week end
"Kalo pacaran jg harus cowonya yg lebih sayang guys, biar ga ngebatin",0,kalo pacar jg cowonya yg lebih sayang guys biar ga ngebatin
Kalo pake daging yg dah direbus enak gak dijadiin sate?,0,kalo pake daging yg dah rebus enak gak dijadiin sate
Kalo satpam tanya bilang aja ketemu saya,0,kalo satpam tanya bilang aja ketemu
Kalo udah ad progres besok aja jam 2an kesini..,0,kalo udah ad progres besok aja jam an kesini
kamu kapan ke bandungg??,0,kamu kapan bandungg
kamu sibuk ngapain aja disana ?,0,kamu sibuk ngapain aja sana
Kamu yah yang ngajakin mereka.,0,kamu yah ngajakin
"Kan bapaknya ngomong2 ya, trs ditanya siapa itu, aku blg lg rame ma sibuk dikampus nanti yaa",0,kan bapak ngomong trs tanya siapa aku blg lg rame ma sibuk kampus yaa
Kan dia masih gatau ngeditnya kek gmn haha,0,kan gatau ngeditnya kek gmn haha
Kan ini karna bulan baru qaqa 😂 bisa ngomong gituch,0,kan karna bulan baru qaqa  ngomong gituch
Kang nama1 tuh baru menang 2 Milyar hahaha.. Kemakom berprestasi,0,kang nama tuh baru menang milyar hahaha kemakom prestasi
Kantin fip nama1 sendiri td mau ke perpus. Tp bntar lg kan sholat ,0,kantin fip nama sendiri td mau pus tp bntar lg kan sholat
Karena saya lagi si surabaya sampai besok.. Hati kamis ke kantor gimana ?,0,si surabaya besok hati kamis kantor gimana
Kartu SIM Anda telah berhasil diganti. Terima kasih,0,kartu sim hasil ganti terima kasih
Kasih norek aja kesebelah. Siapa tau ada yg mau. Mereka jg punya hak untk udunan wkwk. Bilang bts waktu trfr. Kalau ada niat pasti segera kok.,0,kasih norek aja belah siapa tau yg mau jg punya hak untk udunan wkwk bilang bts waktu trfr kalau niat segera kok
Ke kantor siang aja..,0,kantor siang aja
Keknya pernah liat undangannya di prodi,0,kek pernah liat undang prodi
Kita kmpul yu sblum puasa :-) waktunya ,0,kmpul yu sblum puasa waktu
kita lewat kolam renang? di gymnas atau gik,0,lewat kolam renang gymnas gik
Kita yg stay di pdg aja mah tinggal cuss aja kapan meet up nya,0,yg stay pdg aja mah tinggal cuss aja kapan meet up nya
Ko gtu ya parah bgt masa jam kerja ngeroko. Biar dapet inspirasi meren ya,0,ko gtu parah bgt masa jam kerja ngeroko biar dapet inspirasi meren
Kok antara optimis dan ngga yah 😟,0,kok optimis ngga yah 
"koreksi saya kalau salah (bisi lupa) tapi bagus sih kalau anda mau coba-coba, nggak mubazir juga kok. Kalau mau dibalikin lagi ke CSV ya pake transformasi lagi.",0,koreksi kalau salah bis lupa bagus sih kalau mau cobacoba mubazir kok kalau mau dibalikin csv pake transformasi
krn pulsa/limit tidak mencukupi. Dptkan informasi seputar kartu Tri di *123# atau via aplikasi BIMATRI,0,krn pulsalimit cukup dptkan informasi putar kartu tri via aplikasi bimatri
ku ada 300 ratus nih di tabungan~ di nama1  aku tabungan ada berapa nama1 ? cabut sekarang juga #ManaAda~ :(,0,ku ratus nih tabung nama aku tabung berapa nama cabut sekarang manaada
Kumpul dulu aja di lab basdat biar bareng2,0,kumpul dulu aja lab basdat biar bareng
"Kumpulnya makan daging, jadi gak usah ke resto :D",0,kumpul makan daging jadi gak usah resto
